Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
5,923136616;-2,054748535;11,79142761;0,480102539;11,9787418
5,927134419;-1,918273926;11,50892639;0,372375488;11,67363804
5,931132221;-1,793777466;11,21682739;0,255050659;11,36221392
5,935099507;-1,657318115;10,91755676;0,132949829;11,04343355
5,939097309;-1,520843506;10,57757568;-0,013092041;10,68635783
5,943095112;-1,393951416;10,25436401;-0,17829895;10,35021122
5,947092915;-1,269454956;9,923950195;-0,3387146;10,01054599
5,951090717;-1,147354126;9,591156006;-0,489547729;9,671936311
5,955058003;-1,025238037;9,263153076;-0,60446167;9,339298253
5,959055805;-0,907928467;8,939941406;-0,68586731;9,012064159
5,963053608;-0,809768677;8,614334106;-0,73614502;8,68356994
5,967051411;-0,718780518;8,295898438;-0,76008606;8,361597164
5,971049214;-0,642166138;7,987045288;-0,740936279;8,047002942
5,975016499;-0,577529907;7,690170288;-0,714599609;7,744863618
5,979014301;-0,524856567;7,407653809;-0,67868042;7,45717215
5,983012104;-0,491333008;7,149078369;-0,640380859;7,1944991
5,987009907;-0,453033447;6,9168396;-0,590103149;6,956732788
5,99100771;-0,433868408;6,698974609;-0,53742981;6,734488356
5,994974995;-0,421905518;6,500244141;-0,489547729;6,532291721
5,998972798;-0,409927368;6,33744812;-0,44644165;6,366364682
6,0029706;-0,407531738;6,196182251;-0,417709351;6,223603274
6,006968403;-0,407531738;6,098022461;-0,38899231;6,123991759
6,010935688;-0,397964478;6,023803711;-0,38180542;6,048996797
6,014933491;-0,402755737;5,980712891;-0,369827271;6,00565659
6,018931294;-0,414718628;5,975921631;-0,34828186;6,000410914
6,022929096;-0,417114258;5,997467041;-0,314758301;6,020188369
6,026926899;-0,421905518;6,050140381;-0,25012207;6,069988793
6,030894184;-0,431488037;6,13633728;-0,161529541;6,153609423
6,034891987;-0,443450928;6,253646851;-0,063369751;6,269670118
6,03888979;-0,472183228;6,41166687;0,04914856;6,429218042
6,042887592;-0,510482788;6,58883667;0,156890869;6,61044447
6,046885395;-0,558380127;6,78994751;0,276596069;6,818480838
6,05085268;-0,615829468;7,01499939;0,396316528;7,053121944
6,054850483;-0,687652588;7,268783569;0,527999878;7,320304948
6,058848286;-0,776245117;7,529754639;0,678833008;7,600037872
6,062846089;-0,879196167;7,809875488;0,824874878;7,902376833
6,066813374;-0,982147217;8,097183228;0,951766968;8,211872487
6,070811176;-1,085098267;8,403640747;1,064300537;8,539985462
6,074808979;-1,197631836;8,722061157;1,157669067;8,87968865
6,078806782;-1,326904297;9,045288086;1,248641968;9,226972328
6,082804585;-1,434646606;9,380477905;1,368362427;9,587700055
6,08677187;-1,549575806;9,718063354;1,514404297;9,956674189
6,090769673;-1,671676636;10,04367065;1,670028687;10,31788829
6,094767475;-1,820114136;10,36209106;1,813674927;10,67591511
6,098765278;-1,985321045;10,66854858;1,933395386;11,022588
6,102763081;-2,148117065;10,9702301;2,038742065;11,36295845
6,106730366;-2,318115234;11,25752258;2,127319336;11,68892469
6,110728169;-2,490493774;11,51849365;2,199142456;11,98809755
6,114725971;-2,670059204;11,7651062;2,249420166;12,27219749
6,118723774;-2,830474854;11,98536682;2,239852905;12,51709019
6,122721577;-2,974121094;12,19606018;2,168014526;12,73929226
6,126688862;-3,069885254;12,39237976;2,043518066;12,92947167
6,130686665;-3,146499634;12,57913208;1,885513306;13,10306011
6,134684467;-3,225509644;12,72756958;1,725097656;13,24276791
6,13868227;-3,297332764;12,84727478;1,557495117;13,35479927
6,142649555;-3,354797363;12,94303894;1,377929688;13,44156288
6,146647358;-3,409866333;13,01487732;1,188796997;13,50657093
6,150645161;-3,448181152;13,04598999;0,982894897;13,52974096
6,154642964;-3,476898193;13,05796814;0,786560059;13,53580547
6,158640766;-3,486480713;13,03881836;0,587844849;13,50969628
6,162608051;-3,467330933;12,99810791;0,365188599;13,45758358
6,166605854;-3,407470703;12,94065857;0,109008789;13,38220399
6,170603657;-3,309310913;12,86164856;-0,15435791;13,28146712
6,17460146;-3,194381714;12,74911499;-0,42250061;13,15000055
6,178599262;-3,086654663;12,61503601;-0,65473938;13,00366311
6,182566548;-2,966934204;12,45701599;-0,85585022;12,83403388
6,18656435;-2,844833374;12,25830078;-1,023452759;12,62562753
6,190562153;-2,725128174;12,04283142;-1,174285889;12,40302623
6,194559956;-2,598236084;11,80340576;-1,284423828;12,1540513
6,198557759;-2,478515625;11,53764343;-1,358642578;11,87881161
6,202525044;-2,373184204;11,26231384;-1,387374878;11,59295154
6,206522846;-2,272628784;10,9702301;-1,375396729;11,28727187
6,210520649;-2,164886475;10,65179443;-1,356246948;10,95385155
6,214518452;-2,057144165;10,33815002;-1,322723389;10,62350155
6,218485737;-1,949401855;10,01254272;-1,284423828;10,28109547
6,22248354;-1,844055176;9,689331055;-1,253295898;9,942556331
6,226481342;-1,748291016;9,363708496;-1,195831299;9,60029014
6,230479145;-1,657318115;9,021347046;-1,126403809;9,241222397
6,234476948;-1,573516846;8,690948486;-1,040206909;8,89328799
6,238444233;-1,484924316;8,360549927;-0,937255859;8,542964582
6,242442036;-1,422683716;8,034927368;-0,82711792;8,201719992
6,246439839;-1,374801636;7,723678589;-0,70980835;7,877126276
6,250437641;-1,329299927;7,436386108;-0,578125;7,576351705
6,254435444;-1,259872437;7,170623779;-0,4296875;7,293130692
6,258402729;-1,209594727;6,924026489;-0,27166748;7,034135728
6,262400532;-1,173675537;6,696578979;-0,118438721;6,7996847
6,266398335;-1,147354126;6,495452881;0,032394409;6,59608816
6,270396137;-1,132980347;6,301528931;0,168869019;6,40479727
6,27439394;-1,118621826;6,150695801;0,290969849;6,258357378
6,278361225;-1,099456787;6,03338623;0,415466309;6,146801354
6,282359028;-1,097061157;5,949584961;0,520812988;6,072260745
6,286356831;-1,104248047;5,889724731;0,602218628;6,02253173
6,290354634;-1,132980347;5,858596802;0,686004639;6,006446813
6,294352436;-1,171295166;5,853820801;0,767410278;6,018975733
6,298319721;-1,204803467;5,880157471;0,832061768;6,059713694
6,302317524;-1,231140137;5,937606812;0,899093628;6,13019168
6,306315327;-1,264663696;6,038162231;0,978103638;6,246235997
6,31031313;-1,300582886;6,167449951;1,085845947;6,395937473
6,314280415;-1,336486816;6,325469971;1,195968628;6,574808615
6,318278217;-1,381973267;6,5050354;1,301315308;6,776338038
6,32227602;-1,444229126;6,70614624;1,401870728;7,00167385
6,326273823;-1,516052246;6,928817749;1,516799927;7,253110493
6,330271626;-1,587875366;7,177810669;1,617355347;7,527160985
6,334238911;-1,669281006;7,438781738;1,715515137;7,814407528
6,338236714;-1,753082275;7,711715698;1,801712036;8,111104902
6,342234516;-1,834487915;8,008590698;1,887893677;8,43012535
6,346232319;-1,937438965;8,310272217;1,942962646;8,751536888
6,350230122;-2,049957275;8,611938477;1,945358276;9,063786625
6,354197407;-2,155303955;8,923187256;1,904663086;9,37530519
6,35819521;-2,217559814;9,253585815;1,854385376;9,694594736
6,362193012;-2,282196045;9,581588745;1,789733887;10,0109145
6,366190815;-2,351623535;9,904800415;1,713119507;10,32327385
6,370188618;-2,425857544;10,23519897;1,626937866;10,64382496
6,374155903;-2,483306885;10,54644775;1,519195557;10,94085593
6,378153706;-2,521621704;10,85290527;1,380325317;11,22717359
6,382151509;-2,531188965;11,16654968;1,217529297;11,51438782
6,386149311;-2,550354004;11,46342468;1,028381348;11,78863772
6,390116596;-2,591049194;11,72918701;0,832061768;12,04075125
6,394114399;-2,607803345;11,98057556;0,604614258;12,27600861
6,398112202;-2,614990234;12,22479248;0,350830078;12,5062707
6,402110005;-2,576690674;12,46180725;0,0730896;12,72561656
6,406107807;-2,519226074;12,66531372;-0,23576355;12,91558191
6,410075092;-2,454574585;12,8568573;-0,55418396;13,10079524
6,414072895;-2,387542725;13,02444458;-0,85345459;13,26894501
6,418070698;-2,308532715;13,1537323;-1,112030029;13,40099278
6,422068501;-2,191223145;13,27345276;-1,346664429;13,52033698
6,426066303;-2,090667725;13,36203003;-1,535812378;13,6115193
6,430033589;-1,997283936;13,41230774;-1,703399658;13,66677403
6,434031391;-1,915878296;13,41949463;-1,820724487;13,67729737
6,438029194;-1,829696655;13,39794922;-1,906906128;13,65610208
6,442026997;-1,738708496;13,35244751;-1,959579468;13,60701707
6,445994282;-1,647735596;13,2686615;-1,990707397;13,51796311
6,449992085;-1,547180176;13,14894104;-2,007461548;13,39097901
6,453989887;-1,444229126;13,00289917;-1,983520508;13,23236707
6,45798769;-1,341278076;12,83291626;-1,916488647;13,04437409
6,461985493;-1,259872437;12,61982727;-1,815933228;12,81190588
6,465952778;-1,197631836;12,3875885;-1,689041138;12,55943991
6,469950581;-1,144958496;12,12661743;-1,526229858;12,27579561
6,473948384;-1,080307007;11,83213806;-1,341873169;11,9568883
6,477946186;-1,034820557;11,53764343;-1,124008179;11,63836174
6,481943989;-1,030029297;11,21203613;-0,889373779;11,2943216
6,485911274;-1,032424927;10,86488342;-0,642776489;10,93273775
6,489909077;-1,013275146;10,52490234;-0,40335083;10,58125644
6,49390688;-0,977355957;10,17295837;-0,18069458;10,22139703
6,497904682;-0,951019287;9,825790405;0,02041626;9,871727893
6,501902485;-0,934265137;9,478637695;0,207168579;9,526822278
6,50586977;-0,941452026;9,126693726;0,403488159;9,183990036
6,509867573;-0,955810547;8,793899536;0,595031738;8,86568134
6,513865376;-0,960601807;8,473068237;0,767410278;8,561808204
6,517863178;-0,946228027;8,164215088;0,918243408;8,270001598
6,521830464;-0,943832397;7,862548828;1,059509277;7,989559035
6,525828266;-0,965393066;7,584823608;1,167251587;7,734598193
6,529826069;-0,982147217;7,319061279;1,272583008;7,493513107
6,533823872;-1,015670776;7,070068359;1,377929688;7,274348353
6,537821675;-1,037216187;6,845016479;1,495254517;7,082785758
6,54178896;-1,049179077;6,66065979;1,595809937;6,92905296
6,545786762;-1,065948486;6,497848511;1,705947876;6,802098176
6,549784565;-1,087493896;6,354202271;1,799316406;6,692986553
6,553782368;-1,118621826;6,241668701;1,856781006;6,607373054
6,557780171;-1,154525757;6,150695801;1,875930786;6,533230814
6,561747456;-1,197631836;6,08366394;1,875930786;6,477993923
6,565745259;-1,255081177;6,045349121;1,904663086;6,461363341
6,569743061;-1,302963257;6,040557861;1,947753906;6,479181878
6,573740864;-1,350860596;6,071685791;1,995635986;6,532438724
6,577738667;-1,403533936;6,124359131;2,031555176;6,603400541
6,581705952;-1,470565796;6,205764771;2,057891846;6,701417686
6,585703755;-1,525634766;6,31111145;2,055496216;6,810488519
6,589701557;-1,604644775;6,43800354;2,043518066;6,942531276
6,59369936;-1,678863525;6,59602356;2,038742065;7,105109341
6,597697163;-1,762649536;6,773193359;2,053100586;7,293716727
6,601664448;-1,841659546;6,976699829;2,074645996;7,508009483
6,605662251;-1,920669556;7,184997559;2,079437256;7,722513889
6,609660053;-2,021224976;7,417221069;2,048309326;7,955883979
6,613657856;-2,121780396;7,668624878;1,993240356;8,20260731
6,617625141;-2,231918335;7,927200317;1,914230347;8,454953705
6,621622944;-2,344451904;8,204925537;1,828048706;8,726913536
6,625620747;-2,435424805;8,492218018;1,727493286;9,001849471
6,62961855;-2,533584595;8,779525757;1,614959717;9,279397518
6,633616352;-2,614990234;9,071624756;1,471313477;9,554962741
6,637583637;-2,682037354;9,373291016;1,284561157;9,833717822
6,64158144;-2,739486694;9,682144165;1,057113647;10,11761791
6,645579243;-2,799346924;9,983810425;0,832061768;10,40216999
6,649577046;-2,844833374;10,29026794;0,604614258;10,6933741
6,653574848;-2,885543823;10,58476257;0,372375488;10,97735056
6,657542134;-2,907089233;10,86967468;0,135345459;11,25252478
6,661539936;-2,928634644;11,16175842;-0,10647583;11,54006452
6,665537739;-2,938217163;11,43231201;-0,37940979;11,80994622
6,669535542;-2,935821533;11,68847656;-0,63319397;12,06815922
6,673533344;-2,914260864;11,92311096;-0,872619629;12,30507848
6,67750063;-2,883148193;12,1481781;-1,097671509;12,53378065
6,681498432;-2,828079224;12,35646057;-1,305969238;12,743065
6,685496235;-2,749069214;12,54081726;-1,511871338;12,92730575
6,689494038;-2,677246094;12,70602417;-1,708190918;13,09689326
6,693491841;-2,605422974;12,83770752;-1,866210938;13,23169326
6,697459126;-2,531188965;12,93107605;-1,973953247;13,32351818
6,701456928;-2,454574585;13,01008606;-2,029006958;13,39418325
6,705454731;-2,370788574;13,05796814;-2,055343628;13,42965405
6,709452534;-2,296569824;13,06755066;-2,052963257;13,42571307
6,713419819;-2,296569824;13,03642273;-2,024230957;13,39104408
6,717417622;-2,167282104;12,98614502;-1,952392578;13,30972994
6,721415425;-2,112213135;12,89755249;-1,837478638;13,19790257
6,725413227;-2,047561646;12,7706604;-1,693832397;13,04420729
6,72941103;-1,985321045;12,62701416;-1,540603638;12,87464352
6,733378315;-1,927856445;12,44026184;-1,384979248;12,66471131
6,737376118;-1,867996216;12,239151;-1,222167969;12,4410579
6,741373921;-1,829696655;12,00930786;-1,042602539;12,1925504
6,745371723;-1,808151245;11,76031494;-0,839096069;11,92805519
6,749369526;-1,800964355;11,48019409;-0,62840271;11,63757788
6,753336811;-1,779418945;11,19049072;-0,4296875;11,33922598
6,757334614;-1,765045166;10,89361572;-0,242935181;11,03835429
6,761332417;-1,755477905;10,5871582;-0,060974121;10,73188424
6,765330219;-1,743499756;10,2663269;0,118591309;10,41399651
6,769328022;-1,741104126;9,940719604;0,300537109;10,09651783
6,773295307;-1,743499756;9,617492676;0,465744019;9,785339762
6,77729311;-1,733932495;9,291885376;0,618972778;9,472527806
6,781290913;-1,724349976;8,973464966;0,755447388;9,168814377
6,785288716;-1,719558716;8,662216187;0,877548218;8,87473731
6,789286518;-1,714767456;8,365325928;0,990081787;8,596474117
6,793253803;-1,714767456;8,080429077;1,083450317;8,331123939
6,797251606;-1,714767456;7,807479858;1,152877808;8,076279862
6,801249409;-1,714767456;7,544113159;1,200759888;7,829169502
6,805247212;-1,705200195;7,295120239;1,231887817;7,592366865
6,809214497;-1,688430786;7,072463989;1,258224487;7,379273288
6,8132123;-1,671676636;6,88571167;1,272583008;7,199096852
6,817210102;-1,662094116;6,70614624;1,272583008;7,025270227
6,821207905;-1,659698486;6,55770874;1,286956787;6,885811554
6,825205708;-1,645339966;6,43560791;1,296539307;6,767954414
6,829172993;-1,635757446;6,33744812;1,306106567;6,674193994
6,833170796;-1,635757446;6,268005371;1,320480347;6,611146807
6,837168598;-1,609420776;6,217727661;1,318084717;6,556502103
6,841166401;-1,611816406;6,191390991;1,301315308;6,528759152
6,845164204;-1,614212036;6,198577881;1,279769897;6,531910841
6,849131489;-1,614212036;6,229705811;1,246261597;6,55500442
6,853129292;-1,616607666;6,296737671;1,210342407;6,612658647
6,857127094;-1,611816406;6,39012146;1,169647217;6,693256234
6,861124897;-1,619003296;6,50982666;1,116973877;6,800488619
6,865092182;-1,611816406;6,65826416;1,061904907;6,932393222
6,869089985;-1,609420776;6,8306427;1,002044678;7,088865104
6,873087788;-1,599853516;7,019790649;0,939788818;7,260867376
6,877085591;-1,585479736;7,23765564;0,875152588;7,460783954
6,881083393;-1,587875366;7,467498779;0,810516357;7,677357811
6,885050678;-1,573516846;7,730865479;0,741073608;7,924104139
6,889048481;-1,556762695;7,999023438;0,681228638;8,177527652
6,893046284;-1,539993286;8,283935547;0,604614258;8,447527796
6,897044087;-1,516052246;8,592788696;0,506439209;8,74018951
6,901041889;-1,484924316;8,904022217;0,398712158;9,035794555
6,905009175;-1,470565796;9,222457886;0,269424438;9,34285196
6,909006977;-1,425079346;9,548065186;0,144927979;9,654916056
6,91300478;-1,379577637;9,876068115;0,027603149;9,971996681
6,917002583;-1,326904297;10,21365356;-0,072952271;10,2997435
6,921000385;-1,269454956;10,54165649;-0,15914917;10,61900965
6,924967671;-1,209594727;10,86488342;-0,245330811;10,93476101
6,928965473;-1,154525757;11,18330383;-0,33392334;11,24769839
6,932963276;-1,094680786;11,47779846;-0,40574646;11,53701927
6,936961079;-1,032424927;11,77227783;-0,48236084;11,8273031
6,940928364;-0,996505737;12,04283142;-0,55178833;12,09658145
6,944926167;-0,972564697;12,28942871;-0,61164856;12,34301641
6,948923969;-0,943832397;12,51208496;-0,67628479;12,56584461
6,952921772;-0,924682617;12,71798706;-0,73135376;12,77251389
6,956919575;-0,900741577;12,89515686;-0,772064209;12,94961347
6,96088686;-0,876800537;13,04121399;-0,786422729;13,09429273
6,964884663;-0,872009277;13,15612793;-0,7840271;13,20828531
6,968882466;-0,888778687;13,24711609;-0,740936279;13,29755612
6,972880268;-0,927078247;13,28062439;-0,67628479;13,3301095
6,976878071;-1,003692627;13,28302002;-0,590103149;13,33395071
6,980845356;-1,082702637;13,26147461;-0,4871521;13,31451355
6,984843159;-1,159317017;13,20401001;-0,369827271;13,25996488
6,988840962;-1,243118286;13,11303711;-0,26210022;13,17443668
6,992838764;-1,353240967;12,98854065;-0,15914917;13,05981538
6,996836567;-1,453811646;12,83770752;-0,063369751;12,91991944
7,000803852;-1,566329956;12,66770935;0,041976929;12,7642474
7,004801655;-1,657318115;12,47618103;0,140136719;12,5865577
7,008799458;-1,745895386;12,2678833;0,250259399;12,39402038
7,01279726;-1,829696655;12,0332489;0,358001709;12,17682365
7,016795063;-1,939834595;11,77946472;0,465744019;11,94720322
7,020762348;-2,040390015;11,51609802;0,566299438;11,70915881
7,024760151;-2,152908325;11,21682739;0,671646118;11,44129973
7,028757954;-2,229522705;10,91995239;0,772201538;11,17194822
7,032755757;-2,284591675;10,6206665;0,853607178;10,89708958
7,036723042;-2,327682495;10,31900024;0,932617188;10,61930538
7,040720844;-2,365997314;10,01014709;0,992462158;10,33372969
7,044718647;-2,394729614;9,713272095;1,037963867;10,05782052
7,04871645;-2,418670654;9,402023315;1,059509277;9,765785686
7,052714253;-2,437820435;9,097961426;1,045135498;9,476717722
7,056681538;-2,442611694;8,805862427;0,990081787;9,191834796
7,060679341;-2,442611694;8,520950317;0,923034668;8,912067055
7,064677143;-2,445007324;8,231262207;0,856002808;8,629280337
7,068674946;-2,447402954;7,960708618;0,796142578;8,366391452
7,072672749;-2,447402954;7,692565918;0,760238647;8,108225109
7,076640034;-2,449798584;7,438781738;0,709945679;7,8639055
7,080637837;-2,423461914;7,2137146;0,645309448;7,637229226
7,084635639;-2,399520874;7,003036499;0,566299438;7,424346145
7,088633442;-2,382751465;6,81867981;0,480102539;7,238950016
7,092631245;-2,361206055;6,6534729;0,413070679;7,072101742
7,09659853;-2,346847534;6,497848511;0,362792969;6,918189601
